timestamp,actual_aqi,predicted_aqi,error,absolute_error,aqi_range
2026-03-09 18:00:00,97.30345916748047,86.94308315983346,-10.360376007647005,10.360376007647005,51-100 Moderate
2026-03-09 19:00:00,99.27672576904297,86.70196143914552,-12.574764329897448,12.574764329897448,51-100 Moderate
2026-03-09 20:00:00,101.86458587646484,86.11838011375526,-15.746205762709579,15.746205762709579,101-150 Unhealthy for Sensitive
2026-03-09 21:00:00,104.84375,85.38059896012851,-19.46315103987149,19.46315103987149,101-150 Unhealthy for Sensitive
2026-03-09 22:00:00,107.91666412353516,84.79564714801997,-23.12101697551519,23.12101697551519,101-150 Unhealthy for Sensitive
2026-03-09 23:00:00,111.11458587646484,84.37398560801023,-26.740600268454614,26.740600268454614,101-150 Unhealthy for Sensitive
2026-03-10 00:00:00,114.40625,85.08803334814019,-29.318216651859814,29.318216651859814,101-150 Unhealthy for Sensitive
2026-03-10 01:00:00,117.62500762939453,84.75635449743456,-32.868653131959974,32.868653131959974,101-150 Unhealthy for Sensitive
2026-03-10 02:00:00,120.76041412353516,85.22494081098233,-35.535473312552824,35.535473312552824,101-150 Unhealthy for Sensitive
2026-03-10 03:00:00,123.67708587646484,85.39272620981271,-38.284359666652136,38.284359666652136,101-150 Unhealthy for Sensitive
2026-03-10 04:00:00,126.30207824707031,85.30155815697293,-41.00052009009738,41.00052009009738,101-150 Unhealthy for Sensitive
2026-03-10 05:00:00,129.10415649414062,83.66447775616494,-45.43967873797568,45.43967873797568,101-150 Unhealthy for Sensitive
2026-03-10 06:00:00,130.73959350585938,81.18284009170395,-49.55675341415542,49.55675341415542,101-150 Unhealthy for Sensitive
2026-03-10 07:00:00,131.17706298828125,79.92216564541542,-51.25489734286583,51.25489734286583,101-150 Unhealthy for Sensitive
2026-03-10 08:00:00,130.5520782470703,80.54924549813188,-50.00283274893843,50.00283274893843,101-150 Unhealthy for Sensitive
2026-03-10 09:00:00,129.375,82.31442577918519,-47.060574220814814,47.060574220814814,101-150 Unhealthy for Sensitive
2026-03-10 10:00:00,128.35418701171875,84.10811223207939,-44.24607477963936,44.24607477963936,101-150 Unhealthy for Sensitive
2026-03-10 11:00:00,127.61459350585938,85.2464510042663,-42.36814250159307,42.36814250159307,101-150 Unhealthy for Sensitive
2026-03-10 12:00:00,127.69792938232422,87.47443090485119,-40.22349847747303,40.22349847747303,101-150 Unhealthy for Sensitive
2026-03-10 13:00:00,127.75001525878906,89.02017373745939,-38.729841521329675,38.729841521329675,101-150 Unhealthy for Sensitive
2026-03-10 14:00:00,127.44792938232422,89.95976139872629,-37.48816798359793,37.48816798359793,101-150 Unhealthy for Sensitive
2026-03-10 15:00:00,126.83334350585938,88.4857160536541,-38.34762745220527,38.34762745220527,101-150 Unhealthy for Sensitive
2026-03-10 16:00:00,125.66666412353516,86.93340326060424,-38.73326086293092,38.73326086293092,101-150 Unhealthy for Sensitive
2026-03-10 17:00:00,124.0937728881836,86.56407795247881,-37.52969493570478,37.52969493570478,101-150 Unhealthy for Sensitive
2026-03-10 18:00:00,122.36457824707031,86.05835607247796,-36.30622217459235,36.30622217459235,101-150 Unhealthy for Sensitive
2026-03-10 19:00:00,120.59376525878906,85.472652873937,-35.12111238485207,35.12111238485207,101-150 Unhealthy for Sensitive
2026-03-10 20:00:00,118.92708587646484,85.43977344202077,-33.48731243444408,33.48731243444408,101-150 Unhealthy for Sensitive
2026-03-10 21:00:00,117.60415649414062,85.62594167417029,-31.978214819970333,31.978214819970333,101-150 Unhealthy for Sensitive
2026-03-10 22:00:00,116.75,85.45853036846104,-31.29146963153896,31.29146963153896,101-150 Unhealthy for Sensitive
2026-03-10 23:00:00,116.30208587646484,85.36862173529659,-30.93346414116826,30.93346414116826,101-150 Unhealthy for Sensitive
2026-03-11 00:00:00,116.13542175292969,85.85512284855291,-30.280298904376778,30.280298904376778,101-150 Unhealthy for Sensitive
2026-03-11 01:00:00,116.08332061767578,85.19372979693242,-30.889590820743365,30.889590820743365,101-150 Unhealthy for Sensitive
2026-03-11 02:00:00,116.31249237060547,84.75988036826726,-31.552612002338208,31.552612002338208,101-150 Unhealthy for Sensitive
2026-03-11 03:00:00,116.96875,85.34481603410072,-31.623933965899283,31.623933965899283,101-150 Unhealthy for Sensitive
2026-03-11 04:00:00,118.51041412353516,84.7583534390852,-33.75206068444996,33.75206068444996,101-150 Unhealthy for Sensitive
2026-03-11 05:00:00,119.22916412353516,84.3309850311093,-34.89817909242586,34.89817909242586,101-150 Unhealthy for Sensitive
2026-03-11 06:00:00,120.95832824707031,86.75855109241034,-34.19977715465997,34.19977715465997,101-150 Unhealthy for Sensitive
2026-03-11 07:00:00,123.84375,90.64245785590572,-33.20129214409428,33.20129214409428,101-150 Unhealthy for Sensitive
2026-03-11 08:00:00,127.57292938232422,94.0730892802199,-33.499840102104315,33.499840102104315,101-150 Unhealthy for Sensitive
2026-03-11 09:00:00,131.44790649414062,96.09704801066643,-35.3508584834742,35.3508584834742,101-150 Unhealthy for Sensitive
2026-03-11 10:00:00,134.86459350585938,97.290632937001,-37.57396056885837,37.57396056885837,101-150 Unhealthy for Sensitive
2026-03-11 11:00:00,137.64584350585938,98.5594936874339,-39.086349818425475,39.086349818425475,101-150 Unhealthy for Sensitive
2026-03-11 12:00:00,139.25,99.66589314687535,-39.58410685312465,39.58410685312465,101-150 Unhealthy for Sensitive
2026-03-11 13:00:00,140.7395782470703,101.04831054682097,-39.69126770024934,39.69126770024934,101-150 Unhealthy for Sensitive
2026-03-11 14:00:00,142.1666717529297,100.06594300176418,-42.100728751165505,42.100728751165505,101-150 Unhealthy for Sensitive
2026-03-11 15:00:00,143.5416717529297,100.35425913335506,-43.18741261957463,43.18741261957463,101-150 Unhealthy for Sensitive
2026-03-11 16:00:00,144.8020782470703,102.17835379518091,-42.6237244518894,42.6237244518894,101-150 Unhealthy for Sensitive
2026-03-11 17:00:00,145.81248474121094,103.96219116735452,-41.85029357385642,41.85029357385642,101-150 Unhealthy for Sensitive
2026-03-11 18:00:00,146.5,105.10608235020493,-41.39391764979507,41.39391764979507,101-150 Unhealthy for Sensitive
2026-03-11 19:00:00,147.0520782470703,105.26099064055805,-41.791087606512264,41.791087606512264,101-150 Unhealthy for Sensitive
2026-03-11 20:00:00,147.41665649414062,105.98296509615831,-41.433691397982315,41.433691397982315,101-150 Unhealthy for Sensitive
2026-03-11 21:00:00,147.3229217529297,106.60779519274179,-40.7151265601879,40.7151265601879,101-150 Unhealthy for Sensitive
2026-03-11 22:00:00,146.44790649414062,107.15689773956514,-39.291008754575486,39.291008754575486,101-150 Unhealthy for Sensitive
2026-03-11 23:00:00,144.6979217529297,108.09708662013483,-36.600835132794856,36.600835132794856,101-150 Unhealthy for Sensitive
2026-03-12 00:00:00,142.27084350585938,109.18078146656866,-33.090062039290714,33.090062039290714,101-150 Unhealthy for Sensitive
2026-03-12 01:00:00,139.67709350585938,108.08711572322366,-31.589977782635714,31.589977782635714,101-150 Unhealthy for Sensitive
2026-03-12 02:00:00,136.78126525878906,106.92466334762669,-29.85660191116237,29.85660191116237,101-150 Unhealthy for Sensitive
2026-03-12 03:00:00,133.51040649414062,105.22310952561344,-28.287296968527187,28.287296968527187,101-150 Unhealthy for Sensitive
2026-03-12 04:00:00,129.60415649414062,102.62563345592997,-26.978523038210653,26.978523038210653,101-150 Unhealthy for Sensitive
2026-03-12 05:00:00,127.05209350585938,98.3621171680541,-28.689976337805277,28.689976337805277,101-150 Unhealthy for Sensitive
2026-03-12 06:00:00,124.875,94.89681534436417,-29.97818465563583,29.97818465563583,101-150 Unhealthy for Sensitive
2026-03-12 07:00:00,121.93749237060547,93.83144646851585,-28.10604590208962,28.10604590208962,101-150 Unhealthy for Sensitive
2026-03-12 08:00:00,118.48957824707031,95.7312452935073,-22.758332953563013,22.758332953563013,101-150 Unhealthy for Sensitive
2026-03-12 09:00:00,115.20832824707031,98.96735404704275,-16.240974200027566,16.240974200027566,101-150 Unhealthy for Sensitive
2026-03-12 10:00:00,112.08332824707031,101.80708658379058,-10.276241663279734,10.276241663279734,101-150 Unhealthy for Sensitive
2026-03-12 11:00:00,109.04165649414062,105.59939596426715,-3.4422605298734794,3.4422605298734794,101-150 Unhealthy for Sensitive
2026-03-12 12:00:00,106.07291412353516,103.15510526188932,-2.917808861645838,2.917808861645838,101-150 Unhealthy for Sensitive
2026-03-12 13:00:00,103.44791412353516,100.34633912417581,-3.101574999359343,3.101574999359343,101-150 Unhealthy for Sensitive
2026-03-12 14:00:00,100.94790649414062,98.57679728633792,-2.3711092078027036,2.3711092078027036,101-150 Unhealthy for Sensitive
2026-03-12 15:00:00,98.98584747314453,96.31597636296986,-2.669871110174668,2.669871110174668,51-100 Moderate
2026-03-12 16:00:00,97.45282745361328,94.90921938004415,-2.543608073569132,2.543608073569132,51-100 Moderate
2026-03-12 17:00:00,96.02986907958984,95.49374414662867,-0.5361249329611724,0.5361249329611724,51-100 Moderate
2026-03-12 18:00:00,94.56761169433594,96.47474482705276,1.9071331327168224,1.9071331327168224,51-100 Moderate
2026-03-12 19:00:00,92.9088134765625,97.45837244315113,4.549558966588634,4.549558966588634,51-100 Moderate
2026-03-12 20:00:00,91.05345916748047,99.27027907928519,8.21681991180472,8.21681991180472,51-100 Moderate
2026-03-12 21:00:00,89.14308166503906,101.86748527340642,12.724403608367354,12.724403608367354,51-100 Moderate
2026-03-12 22:00:00,87.42924499511719,103.43327429151933,16.004029296402138,16.004029296402138,51-100 Moderate
2026-03-12 23:00:00,86.03773498535156,103.15782656739043,17.120091582038867,17.120091582038867,51-100 Moderate
2026-03-13 00:00:00,84.88993072509766,102.69402693814487,17.804096213047217,17.804096213047217,51-100 Moderate
2026-03-13 01:00:00,83.79716491699219,101.94233012909224,18.145165212100054,18.145165212100054,51-100 Moderate
2026-03-13 02:00:00,82.79087829589844,101.61317705789261,18.822298761994176,18.822298761994176,51-100 Moderate
2026-03-13 03:00:00,81.8553466796875,100.02856250740301,18.17321582771551,18.17321582771551,51-100 Moderate
2026-03-13 04:00:00,81.02987670898438,98.56694035087165,17.537063641887272,17.537063641887272,51-100 Moderate
2026-03-13 05:00:00,80.29874420166016,100.27312225458425,19.974378052924095,19.974378052924095,51-100 Moderate
2026-03-13 06:00:00,79.42610168457031,105.35395606363272,25.92785437906241,25.92785437906241,51-100 Moderate
2026-03-13 07:00:00,78.41194915771484,109.67167598582049,31.25972682810564,31.25972682810564,51-100 Moderate
2026-03-13 08:00:00,77.27987670898438,110.64212241283143,33.36224570384705,33.36224570384705,51-100 Moderate
2026-03-13 09:00:00,75.93553161621094,109.92783282835896,33.99230121214802,33.99230121214802,51-100 Moderate
2026-03-13 10:00:00,74.57546997070312,109.94739903546584,35.37192906476271,35.37192906476271,51-100 Moderate
2026-03-13 11:00:00,73.39622497558594,108.65898227536334,35.262757299777405,35.262757299777405,51-100 Moderate
2026-03-13 12:00:00,72.5,109.90632204275708,37.40632204275708,37.40632204275708,51-100 Moderate
2026-03-13 13:00:00,71.63521575927734,110.60459841126139,38.96938265198405,38.96938265198405,51-100 Moderate
2026-03-13 14:00:00,71.09275817871094,110.00923683856819,38.91647865985725,38.91647865985725,51-100 Moderate
2026-03-13 15:00:00,70.55816650390625,107.89132385510709,37.33315735120084,37.33315735120084,51-100 Moderate
2026-03-13 16:00:00,69.98426818847656,105.53716478149056,35.552896593014,35.552896593014,51-100 Moderate
2026-03-13 17:00:00,69.41036987304688,103.59922235408766,34.18885248104078,34.18885248104078,51-100 Moderate
2026-03-13 18:00:00,68.93867492675781,103.82948095932971,34.8908060325719,34.8908060325719,51-100 Moderate
2026-03-13 19:00:00,68.62420654296875,103.63873156172033,35.014525018751584,35.014525018751584,51-100 Moderate
2026-03-13 20:00:00,68.48270416259766,102.58700326602074,34.10429910342309,34.10429910342309,51-100 Moderate
2026-03-13 21:00:00,68.45126342773438,99.85011135241876,31.39884792468439,31.39884792468439,51-100 Moderate
2026-03-13 22:00:00,68.47484588623047,96.37389818240845,27.899052296177985,27.899052296177985,51-100 Moderate
2026-03-13 23:00:00,68.54560089111328,94.27492310383556,25.72932221272228,25.72932221272228,51-100 Moderate
2026-03-14 00:00:00,68.66352844238281,94.68554438964895,26.02201594726614,26.02201594726614,51-100 Moderate
2026-03-14 01:00:00,68.71855926513672,93.83621088387139,25.11765161873467,25.11765161873467,51-100 Moderate
2026-03-14 02:00:00,68.7657241821289,93.51885994651637,24.753135764387466,24.753135764387466,51-100 Moderate
2026-03-14 03:00:00,68.7264175415039,93.87083167712503,25.14441413562112,25.14441413562112,51-100 Moderate
2026-03-14 04:00:00,68.52987670898438,95.46027090081262,26.930394191828242,26.930394191828242,51-100 Moderate
2026-03-14 05:00:00,68.0503158569336,95.57755630421035,27.527240447276753,27.527240447276753,51-100 Moderate
2026-03-14 06:00:00,67.54716491699219,92.08447610326489,24.537311186272703,24.537311186272703,51-100 Moderate
2026-03-14 07:00:00,67.64936828613281,89.6202802292272,21.970911943094393,21.970911943094393,51-100 Moderate
2026-03-14 08:00:00,68.04244995117188,90.37681317351542,22.33436322234354,22.33436322234354,51-100 Moderate
2026-03-14 09:00:00,68.51414489746094,90.40510156255905,21.890956665098116,21.890956665098116,51-100 Moderate
2026-03-14 10:00:00,68.98583984375,88.99993114734126,20.014091303591258,20.014091303591258,51-100 Moderate
2026-03-14 11:00:00,69.4496841430664,86.96023828613026,17.510554143063857,17.510554143063857,51-100 Moderate
2026-03-14 12:00:00,69.960693359375,86.21336067726291,16.252667317887912,16.252667317887912,51-100 Moderate
2026-03-14 13:00:00,70.00785827636719,85.20592498023089,15.198066703863702,15.198066703863702,51-100 Moderate
2026-03-14 14:00:00,70.0235824584961,85.4402541218996,15.416671663403505,15.416671663403505,51-100 Moderate
2026-03-14 15:00:00,70.14937591552734,84.71910262257059,14.569726707043245,14.569726707043245,51-100 Moderate
2026-03-14 16:00:00,70.28302001953125,84.13744656181323,13.854426542281985,13.854426542281985,51-100 Moderate
2026-03-14 17:00:00,70.37736511230469,83.43952599174209,13.0621608794374,13.0621608794374,51-100 Moderate
2026-03-14 18:00:00,70.36949157714844,82.43923478648202,12.06974320933358,12.06974320933358,51-100 Moderate
2026-03-14 19:00:00,70.27515411376953,81.50690131886412,11.231747205094592,11.231747205094592,51-100 Moderate
2026-03-14 20:00:00,70.14937591552734,81.14051499902882,10.99113908350148,10.99113908350148,51-100 Moderate
2026-03-14 21:00:00,70.00785827636719,81.45824057516151,11.450382298794324,11.450382298794324,51-100 Moderate
2026-03-14 22:00:00,69.83490753173828,81.82632804681388,11.991420515075603,11.991420515075603,51-100 Moderate
2026-03-14 23:00:00,69.67767333984375,82.1328829468313,12.455209606987552,12.455209606987552,51-100 Moderate
2026-03-15 00:00:00,69.54402160644531,82.7982634051499,13.254241798704584,13.254241798704584,51-100 Moderate
2026-03-15 01:00:00,69.42609405517578,82.809994309968,13.383900254792223,13.383900254792223,51-100 Moderate
2026-03-15 02:00:00,69.26886749267578,83.17678676656406,13.907919273888282,13.907919273888282,51-100 Moderate
2026-03-15 03:00:00,69.08018493652344,85.06719051563037,15.987005579106935,15.987005579106935,51-100 Moderate
2026-03-15 04:00:00,68.86006164550781,85.95374755516748,17.09368590965967,17.09368590965967,51-100 Moderate
2026-03-15 05:00:00,68.52987670898438,86.58447811824013,18.054601409255753,18.054601409255753,51-100 Moderate
2026-03-15 06:00:00,68.29402923583984,85.4352314184522,17.14120218261236,17.14120218261236,51-100 Moderate
2026-03-15 07:00:00,68.09748840332031,82.97745226387029,14.879963860549978,14.879963860549978,51-100 Moderate
2026-03-15 08:00:00,67.99528503417969,82.46525274883926,14.469967714659575,14.469967714659575,51-100 Moderate
2026-03-15 09:00:00,67.9874267578125,83.5973084145301,15.609881656717604,15.609881656717604,51-100 Moderate
2026-03-15 10:00:00,67.96383666992188,84.7449570510536,16.78112038113173,16.78112038113173,51-100 Moderate
2026-03-15 11:00:00,67.87736511230469,85.35397739824717,17.47661228594248,17.47661228594248,51-100 Moderate
2026-03-15 12:00:00,67.58647918701172,86.1488090600276,18.562329873015884,18.562329873015884,51-100 Moderate
2026-03-15 13:00:00,71.59864044189453,87.65385479861017,16.055214356715638,16.055214356715638,51-100 Moderate
2026-03-15 14:00:00,70.11053466796875,87.53324351211315,17.422708844144395,17.422708844144395,51-100 Moderate
2026-03-15 15:00:00,66.70597076416016,85.78634625001727,19.080375485857118,19.080375485857118,51-100 Moderate
2026-03-15 16:00:00,66.36006164550781,84.65473743032285,18.29467578481504,18.29467578481504,51-100 Moderate
2026-03-15 17:00:00,66.1949691772461,84.6144836941522,18.419514516906105,18.419514516906105,51-100 Moderate
2026-03-15 18:00:00,66.30503845214844,84.58711426899401,18.282075816845577,18.282075816845577,51-100 Moderate
2026-03-15 19:00:00,66.67453002929688,84.34948969318049,17.674959663883612,17.674959663883612,51-100 Moderate
2026-03-15 20:00:00,67.13836669921875,84.10601630117702,16.96764960195827,16.96764960195827,51-100 Moderate
2026-03-15 21:00:00,67.64151000976562,83.72139696453527,16.07988695476965,16.07988695476965,51-100 Moderate
2026-03-15 22:00:00,68.38836669921875,83.36268931030475,14.974322611085995,14.974322611085995,51-100 Moderate
2026-03-15 23:00:00,69.39466094970703,83.15172463733741,13.757063687630378,13.757063687630378,51-100 Moderate
2026-03-16 00:00:00,70.80974578857422,80.42988833583811,9.620142547263896,9.620142547263896,51-100 Moderate
2026-03-16 01:00:00,71.9732666015625,79.4619931225404,7.488726520977906,7.488726520977906,51-100 Moderate
2026-03-16 02:00:00,73.77359008789062,78.71375430285092,4.940164214960291,4.940164214960291,51-100 Moderate
2026-03-16 03:00:00,76.17924499511719,78.83703961001908,2.6577946149018885,2.6577946149018885,51-100 Moderate
2026-03-16 04:00:00,77.9481201171875,77.20828802081847,-0.7398320963690281,0.7398320963690281,51-100 Moderate
2026-03-16 05:00:00,78.44340515136719,75.46386546785658,-2.979539683510609,2.979539683510609,51-100 Moderate
2026-03-16 06:00:00,78.34906005859375,77.78219213308765,-0.5668679255061022,0.5668679255061022,51-100 Moderate
2026-03-16 07:00:00,78.1996841430664,79.53979660061401,1.3401124575476047,1.3401124575476047,51-100 Moderate
2026-03-16 08:00:00,78.1053466796875,80.61292353492726,2.507576855239762,2.507576855239762,51-100 Moderate
2026-03-16 09:00:00,78.12893676757812,81.9542801287697,3.825343361191571,3.825343361191571,51-100 Moderate
2026-03-16 10:00:00,78.3018798828125,83.68509943717244,5.38321955435994,5.38321955435994,51-100 Moderate
2026-03-16 11:00:00,78.52201843261719,85.39539014912351,6.873371716506327,6.873371716506327,51-100 Moderate
2026-03-16 12:00:00,78.7342758178711,83.23643917087821,4.50216335300712,4.50216335300712,51-100 Moderate
2026-03-16 13:00:00,79.36321258544922,83.62790616108856,4.264693575639342,4.264693575639342,51-100 Moderate
2026-03-16 14:00:00,79.65409088134766,84.39113052523655,4.737039643888892,4.737039643888892,51-100 Moderate
2026-03-16 15:00:00,79.55188751220703,83.98023298317443,4.4283454709674,4.4283454709674,51-100 Moderate
2026-03-16 16:00:00,79.2217025756836,83.2006463136242,3.978943737940611,3.978943737940611,51-100 Moderate
2026-03-16 17:00:00,78.78144073486328,82.50022507167651,3.718784336813229,3.718784336813229,51-100 Moderate
2026-03-16 18:00:00,78.27828979492188,81.71699111682511,3.4387013219032383,3.4387013219032383,51-100 Moderate
2026-03-16 19:00:00,77.74370574951172,81.12104520890374,3.3773394593920187,3.3773394593920187,51-100 Moderate
2026-03-16 20:00:00,77.44496154785156,80.66284855590811,3.2178870080565503,3.2178870080565503,51-100 Moderate
2026-03-16 21:00:00,77.15409088134766,80.53995119695978,3.3858603156121205,3.3858603156121205,51-100 Moderate
2026-03-16 22:00:00,76.58804321289062,80.90008726772598,4.312044054835354,4.312044054835354,51-100 Moderate
2026-03-16 23:00:00,75.73112487792969,81.0902074339532,5.359082556023509,5.359082556023509,51-100 Moderate
2026-03-17 00:00:00,74.49685668945312,80.8147594527136,6.317902763260477,6.317902763260477,51-100 Moderate
2026-03-17 01:00:00,73.66352081298828,80.1257750705269,6.462254257538618,6.462254257538618,51-100 Moderate
2026-03-17 02:00:00,72.13836669921875,79.63508077761239,7.496714078393637,7.496714078393637,51-100 Moderate
2026-03-17 03:00:00,70.1021957397461,79.87647980266746,9.774284062921367,9.774284062921367,51-100 Moderate
2026-03-17 04:00:00,68.67924499511719,79.00616207054193,10.326917075424745,10.326917075424745,51-100 Moderate
2026-03-17 05:00:00,68.74214172363281,77.4444964309332,8.702354707300387,8.702354707300387,51-100 Moderate
2026-03-17 06:00:00,69.39464569091797,77.26548974988759,7.870844058969624,7.870844058969624,51-100 Moderate
2026-03-17 07:00:00,70.1336441040039,77.55411109206118,7.420466988057271,7.420466988057271,51-100 Moderate
2026-03-17 08:00:00,70.95125579833984,77.37553096160687,6.424275163267026,6.424275163267026,51-100 Moderate
2026-03-17 09:00:00,71.9496841430664,76.97171353415102,5.022029391084615,5.022029391084615,51-100 Moderate
2026-03-17 10:00:00,73.2075424194336,76.64615395911346,3.4386115396798687,3.4386115396798687,51-100 Moderate
2026-03-17 11:00:00,74.76415252685547,75.98207681545836,1.2179242886028874,1.2179242886028874,51-100 Moderate
2026-03-17 12:00:00,76.52515411376953,76.09004641592473,-0.4351076978447992,0.4351076978447992,51-100 Moderate
2026-03-17 13:00:00,76.61164093017578,76.94710345757188,0.3354625273961034,0.3354625273961034,51-100 Moderate
2026-03-17 14:00:00,77.13050842285156,75.53120918204283,-1.5992992408087332,1.5992992408087332,51-100 Moderate
2026-03-17 15:00:00,78.59276580810547,74.6680951672448,-3.9246706408606684,3.9246706408606684,51-100 Moderate
2026-03-17 16:00:00,80.37735748291016,74.89272784304907,-5.484629639861083,5.484629639861083,51-100 Moderate
2026-03-17 17:00:00,82.58647918701172,74.99535606345297,-7.591123123558745,7.591123123558745,51-100 Moderate
2026-03-17 18:00:00,85.25943756103516,75.58141211353184,-9.678025447503316,9.678025447503316,51-100 Moderate
2026-03-17 19:00:00,87.53144836425781,75.79821045817802,-11.733237906079793,11.733237906079793,51-100 Moderate
2026-03-17 20:00:00,88.82862091064453,75.91197093137288,-12.916649979271654,12.916649979271654,51-100 Moderate
2026-03-17 21:00:00,89.98428344726562,76.94797609515372,-13.036307352111905,13.036307352111905,51-100 Moderate
2026-03-17 22:00:00,91.29717254638672,78.32792704552509,-12.969245500861632,12.969245500861632,51-100 Moderate
2026-03-17 23:00:00,92.65724182128906,80.529754661835,-12.127487159454063,12.127487159454063,51-100 Moderate
2026-03-18 00:00:00,94.00157928466797,81.05488607713917,-12.946693207528796,12.946693207528796,51-100 Moderate
2026-03-18 01:00:00,95.19654846191406,83.03705928992916,-12.159489171984902,12.159489171984902,51-100 Moderate
2026-03-18 02:00:00,96.4858627319336,86.46950242164766,-10.016360310285933,10.016360310285933,51-100 Moderate
2026-03-18 03:00:00,97.78302764892578,85.18182853692007,-12.601199112005716,12.601199112005716,51-100 Moderate
2026-03-18 04:00:00,99.28459930419922,78.5936031891768,-20.690996115022415,20.690996115022415,51-100 Moderate
2026-03-18 05:00:00,99.40252685546875,74.86739769230506,-24.53512916316369,24.53512916316369,51-100 Moderate
2026-03-18 06:00:00,99.41824340820312,75.67018767880924,-23.748055729393883,23.748055729393883,51-100 Moderate
2026-03-18 07:00:00,99.65409088134766,77.50697031324385,-22.1471205681038,22.1471205681038,51-100 Moderate
2026-03-18 08:00:00,99.90567016601562,79.11448032671453,-20.791189839301097,20.791189839301097,51-100 Moderate
2026-03-18 09:00:00,99.90567016601562,80.38603830518214,-19.519631860833485,19.519631860833485,51-100 Moderate
2026-03-18 10:00:00,99.53617095947266,81.06664407160605,-18.469526887866607,18.469526887866607,51-100 Moderate
2026-03-18 11:00:00,98.88365173339844,80.7293683209198,-18.154283412478634,18.154283412478634,51-100 Moderate
2026-03-18 12:00:00,98.04246520996094,82.52460793977686,-15.51785727018408,15.51785727018408,51-100 Moderate
2026-03-18 13:00:00,98.15252685546875,81.662055978047,-16.490470877421757,16.490470877421757,51-100 Moderate
2026-03-18 14:00:00,98.01101684570312,80.08576865661885,-17.92524818908427,17.92524818908427,51-100 Moderate
2026-03-18 15:00:00,97.16195678710938,78.06570339855341,-19.096253388555965,19.096253388555965,51-100 Moderate
2026-03-18 16:00:00,96.17139434814453,77.26555156780987,-18.905842780334666,18.905842780334666,51-100 Moderate
2026-03-18 17:00:00,94.79560089111328,77.5016945787623,-17.293906312350984,17.293906312350984,51-100 Moderate
2026-03-18 18:00:00,92.88522338867188,77.36679304606585,-15.518430342606024,15.518430342606024,51-100 Moderate
2026-03-18 19:00:00,91.26571655273438,77.85770094464947,-13.40801560808491,13.40801560808491,51-100 Moderate
